0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:28:35 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:28:35 +0900] "GET /resources/css/storeBoardDetail.css HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:28:35 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:28:35 +0900] "GET /resources/js/storeBoardDetail.js HTTP/1.1" 200 2651
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:28:35 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:28:35 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:28:35 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:28:35 +0900] "GET /store/checkLike//1 HTTP/1.1" 500 1750
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:28:35 +0900] "GET /favicon.ico HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:28:35 +0900] "GET /member/login HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /store/list HTTP/1.1" 200 3744
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /resources/css/storeBoardList.css HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /resources/js/storeBoardList.js HTTP/1.1" 200 3722
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /favicon.ico HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /member/login HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /store/page/1/null HTTP/1.1" 200 811
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:30 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:32 +0900] "GET /member/login HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:32 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:32 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:32 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:32 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:32 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:32 +0900] "GET /favicon.ico HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:32 +0900] "GET /member/login HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:36 +0900] "POST /member/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:37 +0900] "GET / HTTP/1.1" 200 2386
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:37 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:37 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:37 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:37 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:37 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:37 +0900] "GET /favicon.ico HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:39 +0900] "GET /store/list HTTP/1.1" 200 4013
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:39 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:39 +0900] "GET /resources/js/storeBoardList.js HTTP/1.1" 200 3722
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:39 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:39 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:39 +0900] "GET /resources/css/storeBoardList.css HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:39 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:39 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:39 +0900] "GET /store/page/1/null HTTP/1.1" 200 811
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:39 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:41 +0900] "GET /store/detail?bno=1 HTTP/1.1" 200 3264
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:41 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:41 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:41 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:41 +0900] "GET /resources/js/storeBoardDetail.js HTTP/1.1" 200 2651
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:41 +0900] "GET /resources/css/storeBoardDetail.css HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:41 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:41 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:41 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:30:41 +0900] "GET /store/checkLike/h@a.com/1 HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:32:31 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:32:31 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:32:31 +0900] "GET /resources/css/storeBoardDetail.css HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:32:31 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:16 +0900] "GET /store/detail?bno=1 HTTP/1.1" 200 3264
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:16 +0900] "GET /resources/js/storeBoardDetail.js HTTP/1.1" 200 2651
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:16 +0900] "GET /resources/css/storeBoardDetail.css HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:16 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:16 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:16 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:16 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:16 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:16 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:16 +0900] "GET /store/checkLike/h@a.com/1 HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:20 +0900] "POST /store/updateLike HTTP/1.1" 500 1
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:32 +0900] "GET /store/detail?bno=1 HTTP/1.1" 200 3264
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:32 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:32 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:32 +0900] "GET /resources/css/storeBoardDetail.css HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:32 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:32 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:32 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:32 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:32 +0900] "GET /resources/js/storeBoardDetail.js HTTP/1.1" 200 2651
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:32 +0900] "GET /store/checkLike/h@a.com/1 HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:49 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:49 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:49 +0900] "GET /resources/css/storeBoardDetail.css HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:33:49 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:10 +0900] "GET /store/list HTTP/1.1" 200 4013
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:11 +0900] "GET /resources/css/storeBoardList.css HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:11 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:11 +0900] "GET /resources/js/storeBoardList.js HTTP/1.1" 200 3722
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:11 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:11 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:11 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:11 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:11 +0900] "GET /store/page/1/null HTTP/1.1" 200 811
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:11 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:12 +0900] "GET /store/detail?bno=1 HTTP/1.1" 200 3264
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:12 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:12 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:12 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:12 +0900] "GET /resources/css/storeBoardDetail.css HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:12 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:12 +0900] "GET /resources/js/storeBoardDetail.js HTTP/1.1" 200 2651
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:12 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:12 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:12 +0900] "GET /store/checkLike/h@a.com/1 HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:52 +0900] "GET /resources/css/storeBoardDetail.css HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:52 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:52 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:52 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:56 +0900] "GET /store/detail?bno=1 HTTP/1.1" 200 3284
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:57 +0900] "GET /store/detail?bno=1 HTTP/1.1" 200 3284
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:57 +0900] "GET /resources/css/storeBoardDetail.css HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:57 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:57 +0900] "GET /resources/js/storeBoardDetail.js HTTP/1.1" 200 2651
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:57 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:57 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:57 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:57 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:57 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:34:57 +0900] "GET /store/checkLike/h@a.com/1 HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:35:43 +0900] "GET /store/detail?bno=1 HTTP/1.1" 200 3265
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:35:43 +0900] "GET /resources/css/storeBoardDetail.css HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:35:43 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:35:43 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:35:43 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:35:43 +0900] "GET /resources/js/storeBoardDetail.js HTTP/1.1" 200 2681
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:35:43 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:35:43 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:35:43 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:35:43 +0900] "GET /store/checkLike/h@a.com/1 HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:41 +0900] "GET /store/list HTTP/1.1" 200 4013
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:41 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:41 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:41 +0900] "GET /resources/js/storeBoardList.js HTTP/1.1" 200 3722
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:41 +0900] "GET /resources/css/storeBoardList.css HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:41 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:41 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:41 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:41 +0900] "GET /store/page/1/null HTTP/1.1" 200 812
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:41 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:44 +0900] "GET /store/detail?bno=1 HTTP/1.1" 200 3265
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:44 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:44 +0900] "GET /resources/css/storeBoardDetail.css HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:44 +0900] "GET /resources/image/logoimage.png HTTP/1.1" 200 23020
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:44 +0900] "GET /resources/js/storeBoardDetail.js HTTP/1.1" 200 2681
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:44 +0900] "GET /resources/css/page.css HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:44 +0900] "GET /upload/product/2023/11/29/f2da321b-79f9-41a3-8a04-ddc2056f80e0_0000769085_001_20230829201301337.jpg HTTP/1.1" 200 161906
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:44 +0900] "GET /resources/css/global.css HTTP/1.1" 200 601
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:44 +0900] "GET /resources/css/reset.css HTTP/1.1" 200 990
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:37:44 +0900] "GET /store/checkLike/h@a.com/1 HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:39:36 +0900] "GET /store/detail?bno=1 HTTP/1.1" 200 3265
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:39:36 +0900] "GET /resources/js/header.js HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [30/Nov/2023:01:39:36 +0900] "GET /resources/js/storeBoardDetail.js HTTP/1.1" 200 2137
